1967-01-16 12:00:00.000 016     20475.10   -347.14  41907.00  88888.00
1967-02-15 00:00:00.000 046     20477.00   -346.80  41904.90  88888.00
1967-03-16 12:00:00.000 075     20492.60   -347.02  41897.40  88888.00
1967-04-16 00:00:00.000 106     20496.20   -346.25  41897.00  88888.00
1967-05-16 12:00:00.000 136     20484.30   -345.49  41899.10  88888.00
1967-06-16 00:00:00.000 167     20488.70   -345.05  41910.50  88888.00
1967-07-16 12:00:00.000 197     20503.30   -345.34  41902.00  88888.00
1967-08-16 12:00:00.000 228     20505.10   -345.33  41901.80  88888.00
1967-09-16 00:00:00.000 259     20494.00   -344.80  41908.20  88888.00
1967-10-16 12:00:00.000 289     20496.40   -344.77  41912.50  88888.00
1967-11-16 00:00:00.000 320     20498.20   -344.05  41916.90  88888.00
1967-12-16 12:00:00.000 350     20496.90   -344.11  41923.70  88888.00
1968-01-16 12:00:00.000 016     20497.70   -341.06  41912.50  88888.00
1968-02-15 12:00:00.000 046     20501.40   -341.14  41910.50  88888.00
1968-03-16 12:00:00.000 076     20510.90   -341.13  41908.10  88888.00
1968-04-16 00:00:00.000 107     20523.10   -340.67  41902.30  88888.00
1968-05-16 12:00:00.000 137     20526.20   -340.67  41903.60  88888.00
1968-06-16 00:00:00.000 168     20527.70   -340.45  41913.10  88888.00
1968-07-16 12:00:00.000 198     20533.10   -340.04  41915.60  88888.00
1968-08-16 12:00:00.000 229     20534.80   -339.68  41916.70  88888.00
1968-09-16 00:00:00.000 260     20528.20   -339.27  41918.70  88888.00
1968-10-16 12:00:00.000 290     20526.10   -338.90  41922.30  88888.00
1968-11-16 00:00:00.000 321     20515.90   -338.08  41936.10  88888.00
1968-12-16 12:00:00.000 351     20530.00   -338.36  41933.90  88888.00
1969-01-16 12:00:00.000 016     20533.00   -337.97  41932.10  88888.00
1969-02-15 00:00:00.000 046     20526.70   -337.32  41938.10  88888.00
1969-03-16 12:00:00.000 075     20534.50   -336.52  41933.50  88888.00
1969-04-16 00:00:00.000 106     20547.40   -336.53  41933.10  88888.00
1969-05-16 12:00:00.000 136     20552.20   -336.64  41932.50  88888.00
1969-06-16 00:00:00.000 167     20560.80   -336.59  41934.40  88888.00
1969-07-16 12:00:00.000 197     20564.50   -336.57  41934.30  88888.00
1969-08-16 12:00:00.000 228     20563.00   -336.09  41934.10  88888.00
1969-09-16 00:00:00.000 259     20558.30   -335.50  41939.80  88888.00
1969-10-16 12:00:00.000 289     20557.70   -335.10  41945.70  88888.00
1969-11-16 00:00:00.000 320     20561.80   -334.65  41945.70  88888.00
1969-12-16 12:00:00.000 350     20569.70   -334.54  41948.20  88888.00
1970-01-16 12:00:00.000 016     20575.80   -334.30  41949.50  88888.00
1970-02-15 00:00:00.000 046     20582.50   -334.26  41946.70  88888.00
1970-03-16 12:00:00.000 075     20569.10   -333.37  41956.80  88888.00
1970-04-16 00:00:00.000 106     20579.90   -332.80  41954.30  88888.00
1970-05-16 12:00:00.000 136     20591.30   -332.85  41951.10  88888.00
1970-06-16 00:00:00.000 167     20590.70   -332.08  41950.70  88888.00
1970-07-16 12:00:00.000 197     20587.70   -331.40  41958.80  88888.00
1970-08-16 12:00:00.000 228     20589.30   -331.41  41962.40  88888.00
1970-09-16 00:00:00.000 259     20593.30   -331.28  41962.80  88888.00
1970-10-16 12:00:00.000 289     20588.20   -330.55  41965.80  88888.00
1970-11-16 00:00:00.000 320     20589.20   -330.17  41972.40  88888.00
1970-12-16 12:00:00.000 350     20595.60   -329.74  41970.90  88888.00
1971-01-16 12:00:00.000 016     20599.10   -329.44  41972.40  88888.00
1971-02-15 00:00:00.000 046     20605.50   -328.82  41971.30  88888.00
1971-03-16 12:00:00.000 075     20611.90   -328.77  41975.80  88888.00
1971-04-16 00:00:00.000 106     20611.30   -328.07  41978.70  88888.00
1971-05-16 12:00:00.000 136     20625.00   -327.70  41974.70  88888.00
1971-06-16 00:00:00.000 167     20630.70   -327.71  41974.50  88888.00
1971-07-16 12:00:00.000 197     20635.80   -327.30  41976.70  88888.00
1971-08-16 12:00:00.000 228     20636.30   -327.04  41975.80  88888.00
1971-09-16 00:00:00.000 259     20634.70   -326.59  41977.00  88888.00
1971-10-16 12:00:00.000 289     20636.30   -326.32  41982.30  88888.00
1971-11-16 00:00:00.000 320     20638.60   -325.73  41984.20  88888.00
1971-12-16 12:00:00.000 350     20636.50   -325.16  41990.50  88888.00
1972-01-16 12:00:00.000 016     20638.30   -324.22  41993.00  88888.00
1972-02-15 12:00:00.000 046     20643.90   -324.05  41992.80  88888.00
1972-03-16 12:00:00.000 076     20647.20   -323.70  41991.90  88888.00
1972-04-16 00:00:00.000 107     20652.90   -323.48  41991.70  88888.00
1972-05-16 12:00:00.000 137     20661.40   -323.09  41992.00  88888.00
1972-06-16 00:00:00.000 168     20657.40   -322.77  41997.30  88888.00
1972-07-16 12:00:00.000 198     20661.20   -322.31  42000.10  88888.00
1972-08-16 12:00:00.000 229     20648.00   -321.45  42007.50  88888.00
1972-09-16 00:00:00.000 260     20656.40   -321.06  42004.70  88888.00
1972-10-16 12:00:00.000 290     20659.00   -320.67  42007.10  88888.00
1972-11-16 00:00:00.000 321     20659.20   -320.24  42013.70  88888.00
1972-12-16 12:00:00.000 351     20671.90   -319.84  42010.40  88888.00
1973-01-16 12:00:00.000 016     20669.20   -318.90  42013.70  88888.00
1973-02-15 00:00:00.000 046     20671.80   -318.18  42014.10  88888.00
1973-03-16 12:00:00.000 075     20673.70   -317.78  42017.60  88888.00
1973-04-16 00:00:00.000 106     20671.90   -317.00  42023.60  88888.00
1973-05-16 12:00:00.000 136     20685.50   -316.97  42018.80  88888.00
1973-06-16 00:00:00.000 167     20690.90   -316.44  42019.40  88888.00
1973-07-16 12:00:00.000 197     20695.20   -315.99  42020.10  88888.00
1973-08-16 12:00:00.000 228     20695.20   -315.84  42020.40  88888.00
1973-09-16 00:00:00.000 259     20690.10   -315.28  42026.60  88888.00
1973-10-16 12:00:00.000 289     20691.80   -314.26  42028.20  88888.00
1973-11-16 00:00:00.000 320     20697.00   -313.35  42031.80  88888.00
1973-12-16 12:00:00.000 350     20703.40   -313.28  42032.30  88888.00
1974-01-16 12:00:00.000 016     20704.80   -312.96  42033.20  88888.00
1974-02-15 00:00:00.000 046     20704.30   -312.02  42034.30  88888.00
1974-03-16 12:00:00.000 075     20702.80   -311.15  42038.60  88888.00
1974-04-16 00:00:00.000 106     20709.30   -310.80  42038.40  88888.00
1974-05-16 12:00:00.000 136     20715.50   -310.60  42040.70  88888.00
1974-06-16 00:00:00.000 167     20719.60   -310.10  42042.10  88888.00
1974-07-16 12:00:00.000 197     20708.50   -308.88  42050.60  88888.00
1974-08-16 12:00:00.000 228     20716.60   -308.59  42047.50  88888.00
1974-09-16 00:00:00.000 259     20714.00   -308.56  42050.80  88888.00
1974-10-16 12:00:00.000 289     20712.40   -307.71  42054.80  88888.00
1974-11-16 00:00:00.000 320     20719.00   -306.94  42055.50  88888.00
1974-12-16 12:00:00.000 350     20724.70   -306.89  42054.40  88888.00
1975-01-16 12:00:00.000 016     20727.80   -305.83  42055.80  88888.00
1975-02-15 00:00:00.000 046     20731.70   -305.34  42056.60  88888.00
1975-03-16 12:00:00.000 075     20731.90   -305.21  42059.30  88888.00
1975-04-16 00:00:00.000 106     20738.80   -304.60  42057.00  88888.00
1975-05-16 12:00:00.000 136     20746.70   -303.62  42053.60  88888.00
1975-06-16 00:00:00.000 167     20752.30   -303.18  42054.80  88888.00
1975-07-16 12:00:00.000 197     20749.70   -302.73  42058.00  88888.00
1975-08-16 12:00:00.000 228     20752.90   -301.84  42057.60  88888.00
1975-09-16 00:00:00.000 259     20755.40   -301.36  42058.90  88888.00
1975-10-16 12:00:00.000 289     20754.80   -300.51  42060.70  88888.00
1975-11-16 00:00:00.000 320     20745.30   -299.87  42070.70  88888.00
1975-12-16 12:00:00.000 350     20759.80   -299.25  42068.60  88888.00
1976-01-16 12:00:00.000 016     20758.20   -298.68  42071.00  88888.00
1976-02-15 12:00:00.000 046     20762.70   -298.01  42071.40  88888.00
1976-03-16 12:00:00.000 076     20759.70   -297.20  42073.00  88888.00
1976-04-16 00:00:00.000 107     20761.00   -296.68  42076.40  88888.00
1976-05-16 12:00:00.000 137     20773.40   -296.04  42072.80  88888.00
1976-06-16 00:00:00.000 168     20780.20   -295.65  42072.60  88888.00
1976-07-16 12:00:00.000 198     20782.20   -295.06  42073.10  88888.00
1976-08-16 12:00:00.000 229     20780.70   -294.73  42074.30  88888.00
1976-09-16 00:00:00.000 260     20779.10   -293.79  42075.60  88888.00
1976-10-16 12:00:00.000 290     20782.50   -293.08  42073.70  88888.00
1976-11-16 00:00:00.000 321     20784.70   -292.13  42075.00  88888.00
1976-12-16 12:00:00.000 351     20787.60   -291.41  42077.00  88888.00
1977-01-16 12:00:00.000 016     20789.50   -290.71  42077.40  88888.00
1977-02-15 00:00:00.000 046     20791.80   -289.88  42079.10  88888.00
1977-03-16 12:00:00.000 075     20795.80   -289.96  42075.50  88888.00
1977-04-16 00:00:00.000 106     20794.20   -288.69  42077.60  88888.00
1977-05-16 12:00:00.000 136     20803.00   -287.91  42079.00  88888.00
1977-06-16 00:00:00.000 167     20810.30   -286.93  42075.80  88888.00
1977-07-16 12:00:00.000 197     20805.20   -286.51  42080.90  88888.00
1977-08-16 12:00:00.000 228     20802.50   -285.68  42085.00  88888.00
1977-09-16 00:00:00.000 259     20799.30   -285.22  42085.80  88888.00
1977-10-16 12:00:00.000 289     20798.20   -284.67  42088.40  88888.00
1977-11-16 00:00:00.000 320     20803.00   -283.74  42091.90  88888.00
1977-12-16 12:00:00.000 350     20806.40   -282.48  42095.30  88888.00
1978-01-16 12:00:00.000 016     20803.50   -281.50  42099.60  88888.00
1978-02-15 00:00:00.000 046     20799.10   -281.17  42100.70  88888.00
1978-03-16 12:00:00.000 075     20802.10   -280.79  42101.20  88888.00
1978-04-16 00:00:00.000 106     20804.10   -279.45  42100.90  88888.00
1978-05-16 12:00:00.000 136     20804.80   -278.91  42104.10  88888.00
1978-06-16 00:00:00.000 167     20817.90   -278.58  42101.50  88888.00
1978-07-16 12:00:00.000 197     20820.30   -277.94  42102.60  88888.00
1978-08-16 12:00:00.000 228     20815.10   -277.32  42101.80  88888.00
1978-09-16 00:00:00.000 259     20806.80   -275.93  42108.90  88888.00
1978-10-16 12:00:00.000 289     20808.40   -275.78  42109.90  88888.00
1978-11-16 00:00:00.000 320     20804.40   -274.26  42116.90  88888.00
1978-12-16 12:00:00.000 350     20813.70   -274.30  42115.10  88888.00
1979-01-16 12:00:00.000 016     20809.50   -272.58  42118.00  88888.00
1979-02-15 00:00:00.000 046     20817.80   -271.93  42114.00  88888.00
1979-03-16 12:00:00.000 075     20817.70   -271.13  42114.30  88888.00
1979-04-16 00:00:00.000 106     20823.60   -269.89  42113.40  88888.00
1979-05-16 12:00:00.000 136     20838.10   -269.67  42110.40  88888.00
1979-06-16 00:00:00.000 167     20842.70   -269.20  42108.40  88888.00
1979-07-16 12:00:00.000 197     20844.30   -268.62  42107.00  88888.00
1979-08-16 12:00:00.000 228     20834.00   -267.53  42112.20  88888.00
1979-09-16 00:00:00.000 259     20827.40   -266.52  42115.60  88888.00
1979-10-16 12:00:00.000 289     20824.90   -266.14  42117.80  88888.00
1979-11-16 00:00:00.000 320     20827.80   -265.53  42117.80  88888.00
1979-12-16 12:00:00.000 350     20835.00   -265.13  42116.10  88888.00
1980-01-16 12:00:00.000 016     20834.60   -264.38  42117.20  88888.00
1980-02-15 12:00:00.000 046     20836.40   -263.65  42117.90  88888.00
1980-03-16 12:00:00.000 076     20849.70   -263.52  42108.90  88888.00
1980-04-16 00:00:00.000 107     20847.50   -262.39  42111.30  88888.00
1980-05-16 12:00:00.000 137     20853.80   -261.88  42109.00  88888.00
1980-06-16 00:00:00.000 168     20851.00   -260.91  42114.50  88888.00
1980-07-16 12:00:00.000 198     20853.30   -260.34  42113.30  88888.00
1980-08-16 12:00:00.000 229     20851.30   -259.76  42114.00  88888.00
1980-09-16 00:00:00.000 260     20849.70   -259.19  42115.70  88888.00
1980-10-16 12:00:00.000 290     20837.90   -258.03  42122.70  88888.00
1980-11-16 00:00:00.000 321     20840.70   -257.33  42125.60  88888.00
1980-12-16 12:00:00.000 351     20842.40   -256.44  42128.70  88888.00
1981-01-16 12:00:00.000 016     20849.60   -256.15  42126.40  47001.80
1981-02-15 00:00:00.000 046     20843.10   -254.93  42130.30  47002.50
1981-03-16 12:00:00.000 075     20839.90   -254.39  42134.40  47004.00
1981-04-16 00:00:00.000 106     20839.60   -253.24  42130.80  47002.70
1981-05-16 12:00:00.000 136     20849.30   -252.36  42135.00  47009.50
1981-06-16 00:00:00.000 167     20866.00   -252.55  42129.80  47012.80
1981-07-16 12:00:00.000 197     20854.80   -251.15  42134.10  47011.30
1981-08-16 12:00:00.000 228     20850.80   -250.50  42137.40  47012.10
1981-09-16 00:00:00.000 259     20852.70   -249.93  42133.20  47010.30
1981-10-16 12:00:00.000 289     20836.40   -248.50  42143.10  99999.00
1981-11-16 00:00:00.000 320     20846.40   -248.27  42144.70  47016.50
1981-12-16 12:00:00.000 350     20857.70   -248.28  42138.70  47017.10
1982-01-16 12:00:00.000 016     20859.30   -247.16  42138.00  47016.20
1982-02-15 00:00:00.000 046     20832.00   -245.41  42153.40  47017.20
1982-03-16 12:00:00.000 075     20857.60   -245.98  42143.60  47022.20
1982-04-16 00:00:00.000 106     20855.20   -244.86  42145.80  47021.60
1982-05-16 12:00:00.000 136     20869.90   -244.84  42141.10  47023.40
1982-06-16 00:00:00.000 167     20864.10   -243.86  42145.30  99999.00
1982-07-16 12:00:00.000 197     20852.00   -242.50  42152.70  99999.00
1982-08-16 12:00:00.000 228     20853.70   -242.27  42154.60  99999.00
1982-09-16 00:00:00.000 259     20835.90   -241.11  42161.20  99999.00
1982-10-16 12:00:00.000 289     20846.50   -240.82  42159.80  99999.00
1982-11-16 00:00:00.000 320     20843.20   -239.90  42163.60  99999.00
1982-12-16 12:00:00.000 350     20847.60   -239.54  42165.00  99999.00
1983-01-16 12:00:00.000 016     20855.90   -238.06  42158.20  47035.00
1983-02-15 00:00:00.000 046     20846.60   -236.96  42164.90  47036.90
1983-03-16 12:00:00.000 075     20851.50   -236.26  42164.70  47038.80
1983-04-16 00:00:00.000 106     20863.00   -235.78  42158.60  47038.40
1983-05-16 12:00:00.000 136     20871.80   -235.01  42158.90  47042.60
1983-06-16 00:00:00.000 167     20875.90   -234.82  42155.20  47041.10
1983-07-16 12:00:00.000 197     20876.90   -234.15  42153.40  47039.90
1983-08-16 12:00:00.000 228     20870.00   -233.27  42155.40  47038.70
1983-09-16 00:00:00.000 259     20870.50   -232.70  42156.30  47039.70
1983-10-16 12:00:00.000 289     20862.60   -231.86  42159.50  47039.10
1983-11-16 00:00:00.000 320     20860.60   -230.83  42165.10  47043.30
1983-12-16 12:00:00.000 350     20866.30   -230.37  42166.00  47046.60
1984-01-16 12:00:00.000 016     20874.10   -230.00  42164.00  47048.20
1984-02-15 12:00:00.000 046     20867.20   -228.94  42167.80  47048.60
1984-03-16 12:00:00.000 076     20868.90   -228.36  42167.20  47048.80
1984-04-16 00:00:00.000 107     20870.50   -227.30  42168.40  47050.50
1984-05-16 12:00:00.000 137     20875.40   -226.93  42167.70  47052.20
1984-06-16 00:00:00.000 168     20882.40   -226.31  42167.60  47055.10
1984-07-16 12:00:00.000 198     20881.60   -225.93  42169.30  47056.30
1984-08-16 12:00:00.000 229     20878.40   -225.42  42171.50  47056.80
1984-09-16 00:00:00.000 260     20870.70   -224.77  42175.20  47056.80
1984-10-16 12:00:00.000 290     20869.30   -223.89  42177.40  47058.10
1984-11-16 00:00:00.000 321     20871.30   -222.86  42177.90  47059.50
1984-12-16 12:00:00.000 351     20874.50   -222.24  42179.30  47062.10
1985-01-16 12:00:00.000 016     20873.40   -221.74  42181.70  47063.70
1985-02-15 00:00:00.000 046     20876.70   -221.31  42182.00  47065.50
1985-03-16 12:00:00.000 075     20883.70   -221.03  42178.20  47065.10
1985-04-16 00:00:00.000 106     20877.50   -220.12  42179.10  47063.30
1985-05-16 12:00:00.000 136     20888.40   -219.58  42179.40  47068.20
1985-06-16 00:00:00.000 167     20889.10   -218.88  42179.10  47068.20
1985-07-16 12:00:00.000 197     20885.50   -218.10  42183.80  47070.90
1985-08-16 12:00:00.000 228     20884.10   -217.63  42184.70  47071.10
1985-09-16 00:00:00.000 259     20881.70   -217.05  42187.00  47072.10
1985-10-16 12:00:00.000 289     20880.00   -216.24  42188.60  47072.80
1985-11-16 00:00:00.000 320     20879.30   -215.48  42191.80  47075.30
1985-12-16 12:00:00.000 350     20878.50   -214.90  42196.20  47079.00
1986-01-16 12:00:00.000 016     20880.60   -214.23  42197.10  47080.60
1986-02-15 00:00:00.000 046     20862.20   -212.93  42206.80  47081.20
1986-03-16 12:00:00.000 075     20876.80   -213.07  42204.90  47086.00
1986-04-16 00:00:00.000 106     20887.60   -212.61  42198.20  47084.80
1986-05-16 12:00:00.000 136     20888.90   -211.87  42200.20  47087.20
1986-06-16 00:00:00.000 167     20893.70   -211.42  42198.50  47087.70
1986-07-16 12:00:00.000 197     20893.20   -210.75  42199.80  47088.70
1986-08-16 12:00:00.000 228     20889.90   -210.04  42202.90  47090.00
1986-09-16 00:00:00.000 259     20881.90   -209.06  42208.00  47090.90
1986-10-16 12:00:00.000 289     20883.60   -208.68  42211.10  47094.50
1986-11-16 00:00:00.000 320     20879.20   -208.04  42212.90  47094.40
1986-12-16 12:00:00.000 350     20887.90   -207.82  42213.90  47098.90
1987-01-16 12:00:00.000 016     20892.40   -207.28  42211.70  47099.00
1987-02-15 00:00:00.000 046     20891.90   -206.68  42212.10  47099.00
1987-03-16 12:00:00.000 075     20893.20   -205.97  42212.10  47099.80
1987-04-16 00:00:00.000 106     20898.80   -205.49  42209.30  47099.70
1987-05-16 12:00:00.000 136     20901.50   -204.78  42210.30  47101.70
1987-06-16 00:00:00.000 167     20899.70   -204.05  42214.70  47104.80
1987-07-16 12:00:00.000 197     20899.60   -203.44  42215.70  47105.80
1987-08-16 12:00:00.000 228     20890.20   -202.68  42223.40  47108.50
1987-09-16 00:00:00.000 259     20885.00   -201.91  42226.80  47109.30
1987-10-16 12:00:00.000 289     20880.80   -201.21  42231.50  47111.60
1987-11-16 00:00:00.000 320     20884.50   -200.75  42233.80  47115.30
1987-12-16 12:00:00.000 350     20888.50   -200.36  42235.60  47118.70
1988-01-16 12:00:00.000 016     20882.30   -199.26  42240.50  47120.60
1988-02-15 12:00:00.000 046     20884.20   -198.82  42240.20  47121.20
1988-03-16 12:00:00.000 076     20886.70   -198.43  42241.00  47123.00
1988-04-16 00:00:00.000 107     20886.50   -197.72  42243.30  47125.10
1988-05-16 12:00:00.000 137     20893.60   -197.06  42242.70  47127.50
1988-06-16 00:00:00.000 168     20900.80   -196.75  42241.10  47129.30
1988-07-16 12:00:00.000 198     20895.60   -196.13  42244.50  47130.20
1988-08-16 12:00:00.000 229     20894.20   -195.75  42245.90  47130.70
1988-09-16 00:00:00.000 260     20888.20   -194.88  42249.70  47131.20
1988-10-16 12:00:00.000 290     20882.60   -194.34  42255.60  47134.10
1988-11-16 00:00:00.000 321     20882.20   -193.69  42259.60  47137.40
1988-12-16 12:00:00.000 351     20877.80   -192.87  42264.40  47139.80
1989-01-16 12:00:00.000 016     20873.40   -192.27  42271.00  47143.80
1989-02-15 00:00:00.000 046     20881.00   -191.68  42268.90  47145.30
1989-03-16 12:00:00.000 075     20863.00   -190.29  42279.50  47146.80
1989-04-16 00:00:00.000 106     20881.80   -190.30  42275.10  47151.20
1989-05-16 12:00:00.000 136     20895.50   -190.35  42270.20  47152.90
1989-06-16 00:00:00.000 167     20890.80   -189.54  42274.90  47155.10
1989-07-16 12:00:00.000 197     20903.40   -189.42  42268.00  47154.40
1989-08-16 12:00:00.000 228     20886.00   -188.28  42274.20  47152.30
1989-09-16 00:00:00.000 259     20879.70   -187.64  42279.20  47154.00
1989-10-16 12:00:00.000 289     20875.80   -187.22  42284.70  47157.20
1989-11-16 00:00:00.000 320     20870.80   -186.61  42293.30  47162.70
1989-12-16 12:00:00.000 350     20879.60   -186.21  42290.00  47163.70
1990-01-16 12:00:00.000 016     20887.40   -185.82  42289.00  47166.10
1990-02-15 00:00:00.000 046     20876.70   -184.73  42294.10  47165.90
1990-03-16 12:00:00.000 075     20878.70   -184.23  42296.50  47168.90
1990-04-16 00:00:00.000 106     20875.00   -183.35  42300.20  47170.80
1990-05-16 12:00:00.000 136     20896.20   -183.64  42293.50  47174.10
1990-06-16 00:00:00.000 167     20899.20   -183.05  42294.20  47176.00
1990-07-16 12:00:00.000 197     20903.00   -182.69  42289.30  47173.40
1990-08-16 12:00:00.000 228     20885.10   -182.17  42299.00  47174.10
1990-09-16 00:00:00.000 259     20891.80   -181.72  42296.80  47175.10
1990-10-16 12:00:00.000 289     20888.30   -180.90  42298.40  47174.90
1990-11-16 00:00:00.000 320     20890.90   -180.73  42299.30  47176.90
1990-12-16 12:00:00.000 350     20895.50   -180.35  42300.40  47180.00
1991-01-16 12:00:00.000 016     20898.90   -179.85  42298.90  47180.10
1991-02-15 00:00:00.000 046     20896.00   -179.12  42301.20  47180.80
1991-03-16 12:00:00.000 075     20881.60   -177.89  42308.00  47180.50
1991-04-16 00:00:00.000 106     20896.20   -177.99  42305.00  47184.40
1991-05-16 12:00:00.000 136     20901.20   -177.33  42307.70  47188.90
1991-06-16 00:00:00.000 167     20886.40   -176.12  42324.90  47197.90
1991-07-16 12:00:00.000 197     20891.10   -175.87  42324.40  47199.50
1991-08-16 12:00:00.000 228     20884.70   -175.36  42324.80  47197.00
1991-09-16 00:00:00.000 259     20888.50   -174.80  42322.60  47196.70
1991-10-16 12:00:00.000 289     20875.10   -173.89  42329.10  47196.70
1991-11-16 00:00:00.000 320     20864.50   -172.91  42341.80  47203.40
1991-12-16 12:00:00.000 350     20892.30   -173.69  42330.10  47205.10
1992-01-16 12:00:00.000 016     20893.30   -173.22  42328.30  47204.00
1992-02-15 12:00:00.000 046     20872.00   -171.90  42338.60  47204.00
1992-03-16 12:00:00.000 076     20902.00   -172.31  42327.10  47207.00
1992-04-16 00:00:00.000 107     20910.50   -171.71  42319.50  47203.70
1992-05-16 12:00:00.000 137     20901.90   -170.75  42326.70  47206.20
1992-06-16 00:00:00.000 168     20912.00   -170.64  42325.60  47209.80
1992-07-16 12:00:00.000 198     20917.00   -170.31  42323.90  47210.40
1992-08-16 12:00:00.000 229     20909.50   -169.56  42325.40  47208.40
1992-09-16 00:00:00.000 260     20896.90   -168.46  42332.70  47209.60
1992-10-16 12:00:00.000 290     20899.60   -168.08  42333.30  47211.30
1992-11-16 00:00:00.000 321     20899.60   -167.49  42337.20  47214.70
1992-12-16 12:00:00.000 351     20904.40   -167.13  42337.70  47217.30
1993-01-16 12:00:00.000 016     20907.40   -166.40  42337.20  47218.10
1993-02-15 00:00:00.000 046     20908.30   -165.78  42336.70  47218.10
1993-03-16 12:00:00.000 075     20900.50   -164.89  42343.40  47220.70
1993-04-16 00:00:00.000 106     20911.90   -164.66  42340.30  47222.90
1993-05-16 12:00:00.000 136     20923.50   -164.20  42334.80  47223.00
1993-06-16 00:00:00.000 167     20924.70   -163.60  42337.30  47226.00
1993-07-16 12:00:00.000 197     20927.00   -163.08  42336.20  47225.90
1993-08-16 12:00:00.000 228     20921.20   -162.45  42340.00  47226.70
1993-09-16 00:00:00.000 259     20914.70   -161.56  42344.40  47227.80
1993-10-16 12:00:00.000 289     20914.40   -160.96  42345.80  47229.00
1993-11-16 00:00:00.000 320     20913.70   -160.05  42350.90  47233.30
1993-12-16 12:00:00.000 350     20915.20   -159.50  42352.60  47235.40
1994-01-16 12:00:00.000 016     20919.70   -159.02  42352.10  47237.10
1994-02-15 00:00:00.000 046     20903.70   -157.48  42361.70  47238.50
1994-03-16 12:00:00.000 075     20913.90   -157.47  42361.30  47242.60
1994-04-16 00:00:00.000 106     20915.50   -156.61  42360.10  47242.40
1994-05-16 12:00:00.000 136     20921.10   -156.32  42361.70  47246.20
1994-06-16 00:00:00.000 167     20930.20   -156.16  42361.00  47249.60
1994-07-16 12:00:00.000 197     20934.10   -155.52  42357.50  47248.30
1994-08-16 12:00:00.000 228     20934.90   -155.02  42357.00  47248.20
1994-09-16 00:00:00.000 259     20930.40   -154.16  42358.90  47247.70
1994-10-16 12:00:00.000 289     20917.90   -153.18  42366.70  47249.20
1994-11-16 00:00:00.000 320     20922.50   -152.53  42370.70  47254.70
1994-12-16 12:00:00.000 350     20930.10   -152.14  42368.50  47256.10
1995-01-16 12:00:00.000 016     20931.00   -151.54  42369.30  47257.40
1995-02-15 00:00:00.000 046     20930.80   -150.85  42370.90  47258.80
1995-03-16 12:00:00.000 075     20932.80   -150.18  42372.00  47260.70
1995-04-16 00:00:00.000 106     20933.80   -149.43  42373.20  47262.20
1995-05-16 12:00:00.000 136     20937.70   -148.75  42374.20  47264.70
1995-06-16 00:00:00.000 167     20944.10   -148.49  42374.50  47267.90
1995-07-16 12:00:00.000 197     20948.60   -147.89  42373.30  47268.80
1995-08-16 12:00:00.000 228     20946.30   -147.03  42374.30  47268.70
1995-09-16 00:00:00.000 259     20941.10   -146.32  42377.60  47269.30
1995-10-16 12:00:00.000 289     20932.10   -145.08  42385.50  47272.50
1995-11-16 00:00:00.000 320     20943.40   -145.05  42383.50  47275.60
1995-12-16 12:00:00.000 350     20944.20   -144.40  42385.10  47277.40
1996-01-16 12:00:00.000 016     20949.10   -143.64  42384.50  47279.00
1996-02-15 12:00:00.000 046     20950.30   -142.94  42384.90  47280.00
1996-03-16 12:00:00.000 076     20950.50   -142.23  42385.90  47280.90
1996-04-16 00:00:00.000 107     20954.60   -141.64  42384.80  47281.80
1996-05-16 12:00:00.000 137     20962.30   -141.28  42385.70  47286.00
1996-06-16 00:00:00.000 168     20965.30   -140.60  42386.00  47287.50
1996-07-16 12:00:00.000 198     20963.40   -139.87  42388.70  47289.20
1996-08-16 12:00:00.000 229     20959.20   -139.05  42391.50  47289.80
1996-09-16 00:00:00.000 260     20951.60   -138.07  42397.00  47291.40
1996-10-16 12:00:00.000 290     20951.50   -137.26  42399.90  47293.90
1996-11-16 00:00:00.000 321     20956.10   -136.74  42401.80  47297.70
1996-12-16 12:00:00.000 351     20960.20   -136.14  42402.70  47300.20
1997-01-16 12:00:00.000 016     20958.50   -135.43  42405.60  47302.20
1997-02-15 00:00:00.000 046     20955.40   -134.50  42409.10  47304.00
1997-03-16 12:00:00.000 075     20960.90   -134.02  42409.10  47306.50
1997-04-16 00:00:00.000 106     20962.40   -133.06  42409.60  47307.50
1997-05-16 12:00:00.000 136     20963.20   -132.55  42410.70  47308.80
1997-06-16 00:00:00.000 167     20967.90   -131.93  42412.20  47312.30
1997-07-16 12:00:00.000 197     20973.00   -131.45  42412.10  47314.40
1997-08-16 12:00:00.000 228     20968.50   -130.68  42414.60  47314.60
1997-09-16 00:00:00.000 259     20962.00   -129.70  42420.30  47316.90
1997-10-16 12:00:00.000 289     20957.50   -128.83  42424.70  47318.90
1997-11-16 00:00:00.000 320     20957.10   -128.14  42429.60  47323.10
1997-12-16 12:00:00.000 350     20968.00   -127.96  42428.80  47327.20
1998-01-16 12:00:00.000 016     20965.70   -127.06  42431.40  47329.20
1998-02-15 00:00:00.000 046     20964.60   -126.09  42434.00  47330.80
1998-03-16 12:00:00.000 075     20962.20   -125.25  42439.10  47334.20
1998-04-16 00:00:00.000 106     20970.50   -124.75  42436.30  47335.20
1998-05-16 12:00:00.000 136     20962.20   -123.54  42446.90  47337.20
1998-06-16 00:00:00.000 167     20973.30   -123.48  42444.70  47344.00
